2025-09-02 23:50:59,371 [INFO] Compiling ASN.1 schema: description.asn
2025-09-02 23:51:00,458 [WARNING] Decoding failed at offset 4334: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '31'. (At offset: 2)
2025-09-02 23:51:00,458 [WARNING] Decoding failed at offset 4336: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,466 [WARNING] Decoding failed at offset 4480: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,471 [WARNING] Decoding failed at offset 4490: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '5f'. (At offset: 2)
2025-09-02 23:51:00,472 [WARNING] Decoding failed at offset 4495: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '32'. (At offset: 2)
2025-09-02 23:51:00,474 [WARNING] Decoding failed at offset 4573: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '31'. (At offset: 2)
2025-09-02 23:51:00,474 [WARNING] Decoding failed at offset 4575: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '32'. (At offset: 2)
2025-09-02 23:51:00,476 [WARNING] Decoding failed at offset 4611: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '39'. (At offset: 2)
2025-09-02 23:51:00,476 [WARNING] Decoding failed at offset 4615: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '63'. (At offset: 2)
2025-09-02 23:51:00,476 [WARNING] Decoding failed at offset 4642: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2f'. (At offset: 2)
2025-09-02 23:51:00,479 [WARNING] Decoding failed at offset 4653: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '3a'. (At offset: 2)
2025-09-02 23:51:00,481 [WARNING] Decoding failed at offset 4695: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '31'. (At offset: 2)
2025-09-02 23:51:00,482 [WARNING] Decoding failed at offset 4697: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,483 [WARNING] Decoding failed at offset 4701: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '61'. (At offset: 2)
2025-09-02 23:51:00,485 [WARNING] Decoding failed at offset 4721: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '31'. (At offset: 2)
2025-09-02 23:51:00,485 [WARNING] Decoding failed at offset 4723: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,489 [WARNING] Decoding failed at offset 4764: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '33'. (At offset: 2)
2025-09-02 23:51:00,494 [WARNING] Decoding failed at offset 4858: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,507 [WARNING] Decoding failed at offset 4927: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2f'. (At offset: 2)
2025-09-02 23:51:00,510 [WARNING] Decoding failed at offset 4938: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '3a'. (At offset: 2)
2025-09-02 23:51:00,512 [WARNING] Decoding failed at offset 4992: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '6b'. (At offset: 2)
2025-09-02 23:51:00,514 [WARNING] Decoding failed at offset 5008: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,522 [WARNING] Decoding failed at offset 5088: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0a'. (At offset: 2)
2025-09-02 23:51:00,523 [WARNING] Decoding failed at offset 5133: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2e'. (At offset: 2)
2025-09-02 23:51:00,524 [WARNING] Decoding failed at offset 5143: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '0d'. (At offset: 2)
2025-09-02 23:51:00,525 [WARNING] Decoding failed at offset 5168: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '2e'. (At offset: 2)
2025-09-02 23:51:00,525 [WARNING] Decoding failed at offset 5202: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '30'. (At offset: 2)
2025-09-02 23:51:00,531 [WARNING] Decoding failed at offset 5347: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,536 [WARNING] Decoding failed at offset 5352: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,538 [WARNING] Decoding failed at offset 5372: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,538 [WARNING] Decoding failed at offset 5377: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,540 [WARNING] Decoding failed at offset 5398: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,552 [WARNING] Decoding failed at offset 5403: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
2025-09-02 23:51:00,552 [WARNING] Decoding failed at offset 5428: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '34'. (At offset: 2)
2025-09-02 23:51:00,552 [WARNING] Decoding failed at offset 5433: SPSRecord.genericRecord.recordType: Expected UTF8String(recordType) with tag '80', but got '35'. (At offset: 2)
